tile_id,temperature_1400_c,min_temperature_1400_c,max_temperature_1400_c,lat,lon,city,area,temperature_c,exceedance_h,threshold_c,area_reference_temperature_c,env_apparent_temperature_c,env_wet_bulb_c,env_relative_humidity_pct,env_heat_index_c,precipitation_mm,env_cloud_cover_context,solar_ghi,solar_dni,solar_dhi,fg_canopy_fraction,fg_vegetation_fraction,fg_building_fraction,fg_road_fraction,fg_impervious_fraction,fg_pervious_fraction,canopy_fraction,vegetation_fraction,building_fraction,road_fraction,impervious_fraction,pervious_fraction,canopy_geoid_legacy,blockgroup_area_km2,geoid_blockgroup,geoid_tract,population_acs_matched,population,poverty_fraction,no_vehicle_fraction,poverty_count,poverty_universe,households_total,no_vehicle_households,transit_stop_count,source_tile_id,source_exceedance_h,thermal_stress_index,vulnerability,exposure_multiplier,exposed_population,baseline_person_hours,equity_weighted_person_hours,high_vulnerability
miami::Hialeah::607,30.7675,30.7675,30.7675,25.8622798438908,-80.28563098316084,miami,Hialeah,30.7675,4.893,30.9,30.7357,35.5,25.2,70.4,37.0,0.1,47.0,844.44,700.61,193.39,0.1439,0.1859,0.4406,0.1264,0.4406,0.1859,0.134958344,0.1859,0.4406,0.1264,0.4406,0.1859,120860006033,0.791068,120860006033,12086000603,True,23.13328310587712,0.0880058065686808,0.0371556694426649,485,5511,1561,58,7,607,4.893,0.3400601184735624,0.164781776716901,1.096923076923077,25.375432083831363,166.38452993875472,186.94738378489055,False
miami::Hialeah::608,30.7738,30.7738,30.7738,25.862274902999463,-80.28462763604237,miami,Hialeah,30.7738,4.8411,30.9,30.7357,35.5,25.2,70.4,37.0,0.1,47.0,844.44,700.61,193.39,0.1439,0.1859,0.4406,0.1264,0.4406,0.1859,0.134958344,0.1859,0.4406,0.1264,0.4406,0.1859,120860006033,0.791068,120860006033,12086000603,True,23.13328310587712,0.0880058065686808,0.0371556694426649,485,5511,1561,58,7,608,4.8411,0.33697138103412216,0.164781776716901,1.096923076923077,25.375432083831363,164.24025500001994,184.53810577052508,False
miami::Hialeah::609,30.784,30.784,30.784,25.862269955174646,-80.28362428918601,miami,Hialeah,30.784,4.8161,30.9,30.7357,35.5,25.2,70.4,37.0,0.1,47.0,844.44,700.61,193.39,0.1439,0.1859,0.4406,0.1264,0.4406,0.1859,0.134958344,0.1859,0.4406,0.1264,0.4406,0.1859,120860006033,0.791068,120860006033,12086000603,True,23.13328310587712,0.0880058065686808,0.0371556694426649,485,5511,1561,58,7,609,4.8161,0.33731857828460937,0.164781776716901,1.096923076923077,25.375432083831363,163.43453052879278,183.6328047668631,False
miami::Hialeah::610,30.7985,30.7985,30.7985,25.862265000416343,-80.2826209425921,miami,Hialeah,30.7985,4.8221,30.9,30.7357,35.5,25.2,70.4,37.0,0.1,47.0,844.44,700.61,193.39,0.1439,0.1859,0.4406,0.1264,0.4406,0.1859,0.122057638,0.1859,0.4406,0.1264,0.4406,0.1859,120860006032,0.633805,120860006032,12086000603,True,34.07988261373767,0.0880058065686808,0.0371556694426649,485,5511,1561,58,7,610,4.8221,0.34157561119849145,0.164781776716901,1.096923076923077,37.383009697838396,241.83860576557242,271.72655211816436,False
miami::Hialeah::611,30.8176,30.8176,30.8176,25.86226003872457,-80.28161759626104,miami,Hialeah,30.8176,4.8618,30.9,30.7357,35.5,25.2,70.4,37.0,0.1,47.0,844.44,700.61,193.39,0.1161,0.1161,0.5583,0.1259,0.5583,0.1161,0.122057638,0.1161,0.5583,0.1259,0.5583,0.1161,120860006032,0.633805,120860006032,12086000603,True,34.07988261373767,0.0880058065686808,0.0371556694426649,485,5511,1561,58,7,611,4.8618,0.35006393036815864,0.164781776716901,1.096923076923077,37.383009697838396,245.37238660344477,275.69705996978126,False
miami::Hialeah::612,30.8407,30.8407,30.8407,25.862255070099337,-80.28061425019318,miami,Hialeah,30.8407,4.9314,30.9,30.7357,35.5,25.2,70.4,37.0,0.1,47.0,844.44,700.61,193.39,0.1161,0.1161,0.5583,0.1259,0.5583,0.1161,0.122057638,0.1161,0.5583,0.1259,0.5583,0.1161,120860006032,0.633805,120860006032,12086000603,True,34.07988261373767,0.0880058065686808,0.0371556694426649,485,5511,1561,58,7,612,4.9314,0.3622855951963734,0.164781776716901,1.096923076923077,37.383009697838396,251.13813145896933,282.17537208634803,False
miami::Hialeah::613,30.8668,30.8668,30.8668,25.862250094540634,-80.2796109043889,miami,Hialeah,30.8668,5.0255,30.9,30.7357,35.5,25.2,70.4,37.0,0.1,47.0,844.44,700.61,193.39,0.1161,0.1161,0.5583,0.1259,0.5583,0.1161,0.122057638,0.1161,0.5583,0.1259,0.5583,0.1161,120860006032,0.633805,120860006032,12086000603,True,34.07988261373767,0.0880058065686808,0.0371556694426649,485,5511,1561,58,4,613,5.0255,0.3774952650304731,0.164781776716901,1.0553846153846154,35.967383804652364,248.98789940481603,279.759400738517,False
miami::Hialeah::614,30.895,30.895,30.895,25.862245112048484,-80.27860755884855,miami,Hialeah,30.895,5.1387,30.9,30.7357,35.5,25.2,70.4,37.0,0.1,47.0,844.44,700.61,193.39,0.1161,0.1161,0.5583,0.1259,0.5583,0.1161,0.122057638,0.1161,0.5583,0.1259,0.5583,0.1161,120860006032,0.633805,120860006032,12086000603,True,34.07988261373767,0.0880058065686808,0.0371556694426649,485,5511,1561,58,0,614,5.1387,0.39497320908476197,0.164781776716901,1.0,34.07988261373767,244.29648664449715,274.4881934807299,False
miami::Hialeah::615,30.9244,30.9244,30.9244,25.86224012262289,-80.2776042135725,miami,Hialeah,30.9244,5.2654,30.9,30.7357,35.5,25.2,70.4,37.0,0.1,47.0,844.44,700.61,193.39,0.1161,0.1161,0.5583,0.1259,0.5583,0.1161,0.122057638,0.1161,0.5583,0.1259,0.5583,0.1161,120860006032,0.633805,120860006032,12086000603,True,34.07988261373767,0.0880058065686808,0.0371556694426649,485,5511,1561,58,0,615,5.2654,0.4139815765001048,0.164781776716901,1.0,34.07988261373767,253.730812484469,285.08847305122924,False
miami::Hialeah::616,30.9542,30.9542,30.9542,25.86223512626385,-80.27660086856113,miami,Hialeah,30.9542,5.4003,30.9,30.7357,35.5,25.2,70.4,37.0,0.1,47.0,844.44,700.61,193.39,0.1161,0.1161,0.5583,0.1259,0.5583,0.1161,0.122057638,0.1161,0.5583,0.1259,0.5583,0.1161,120860006032,0.633805,120860006032,12086000603,True,34.07988261373767,0.0880058065686808,0.0371556694426649,485,5511,1561,58,0,616,5.4003,0.4338353063944995,0.164781776716901,1.0,34.07988261373767,263.88532970020725,296.4979498083513,False
miami::Hialeah::617,30.9834,30.9834,30.9834,25.86223012297139,-80.27559752381481,miami,Hialeah,30.9834,5.5377,30.9,30.7357,35.5,25.2,70.4,37.0,0.1,47.0,844.44,700.61,193.39,0.1161,0.1161,0.5583,0.1259,0.5583,0.1161,0.122057638,0.1161,0.5583,0.1259,0.5583,0.1161,120860006032,0.633805,120860006032,12086000603,True,34.07988261373767,0.0880058065686808,0.0371556694426649,485,5511,1561,58,0,617,5.5377,0.4537618780051169,0.164781776716901,1.0,34.07988261373767,274.35999791655956,308.26714385411157,False
miami::Hialeah::618,31.0112,31.0112,31.0112,25.8622251127455,-80.2745941793339,miami,Hialeah,31.0112,5.6721,30.9,30.7357,35.5,25.2,70.4,37.0,0.1,47.0,844.44,700.61,193.39,0.1161,0.1161,0.5583,0.1259,0.5583,0.1161,0.122057638,0.1161,0.5583,0.1259,0.5583,0.1161,120860006032,0.633805,120860006032,12086000603,True,34.07988261373767,0.0880058065686808,0.0371556694426649,485,5511,1561,58,0,618,5.6721,0.47305811037651213,0.164781776716901,1.0,34.07988261373767,284.7487646987936,319.9398202225511,False
miami::Hialeah::619,31.0367,31.0367,31.0367,25.8622200955862,-80.27359083511877,miami,Hialeah,31.0367,5.798,30.9,30.7357,35.5,25.2,70.4,37.0,0.1,47.0,844.44,700.61,193.39,0.1161,0.1161,0.5583,0.1259,0.5583,0.1161,0.122057638,0.1161,0.5583,0.1259,0.5583,0.1161,120860006032,0.633805,120860006032,12086000603,True,34.07988261373767,0.0880058065686808,0.0371556694426649,485,5511,1561,58,0,619,5.798,0.49099521268627017,0.164781776716901,1.0,34.07988261373767,294.6134367071069,331.02363086605897,False
miami::Hialeah::620,31.0589,31.0589,31.0589,25.86221507149348,-80.27258749116976,miami,Hialeah,31.0589,5.9097,30.9,30.7357,35.5,25.2,70.4,37.0,0.1,47.0,844.44,700.61,193.39,0.1161,0.1161,0.5583,0.1259,0.5583,0.1161,0.126121588,0.1161,0.5583,0.1259,0.5583,0.1161,120860006044,0.36546,120860006123,12086000612,True,39.81283861434904,0.1714639430516867,0.0580357142857142,554,3231,896,52,0,620,5.9097,0.5068006641715628,0.4268444719179521,1.0,39.81283861434904,354.5229719464392,468.0176000038848,False
miami::Hialeah::621,31.077,31.077,31.077,25.86221004046736,-80.27158414748729,miami,Hialeah,31.077,6.0018,30.9,30.7357,35.5,25.2,70.4,37.0,0.1,47.0,844.44,700.61,193.39,0.1161,0.1161,0.5583,0.1259,0.5583,0.1161,0.126121588,0.1161,0.5583,0.1259,0.5583,0.1161,120860006044,0.36546,120860006123,12086000612,True,39.81283861434904,0.1714639430516867,0.0580357142857142,554,3231,896,52,0,621,6.0018,0.5197803439136656,0.4268444719179521,1.0,39.81283861434904,363.14952955417857,479.40580643153316,False
miami::Hialeah::622,31.0904,31.0904,31.0904,25.86220500250785,-80.27058080407167,miami,Hialeah,31.0904,6.07,30.9,30.7357,35.5,25.2,70.4,37.0,0.1,47.0,844.44,700.61,193.39,0.0315,0.0613,0.64,0.188,0.64,0.0613,0.126121588,0.0613,0.64,0.188,0.64,0.0613,120860006044,0.36546,120860006123,12086000612,True,39.81283861434904,0.1714639430516867,0.0580357142857142,554,3231,896,52,2,622,6.07,0.529391011131731,0.4268444719179521,1.0276923076923077,40.915347991361784,379.83368219236473,501.4311128114031,False
miami::Hialeah::623,31.0993,31.0993,31.0993,25.862199957614948,-80.26957746092332,miami,Hialeah,31.0993,6.1159,30.9,30.7357,35.5,25.2,70.4,37.0,0.1,47.0,844.44,700.61,193.39,0.0315,0.0613,0.64,0.188,0.64,0.0613,0.126121588,0.0613,0.64,0.188,0.64,0.0613,120860006044,0.36546,120860006123,12086000612,True,39.81283861434904,0.1714639430516867,0.0580357142857142,554,3231,896,52,5,623,6.1159,0.5358288461472458,0.4268444719179521,1.0692307692307692,42.5691120568809,399.8506325731805,527.8561566532493,False
miami::Hialeah::624,31.1045,31.1045,31.1045,25.862194905788662,-80.26857411804258,miami,Hialeah,31.1045,6.1423,30.9,30.7357,35.5,25.2,70.4,37.0,0.1,47.0,844.44,700.61,193.39,0.1659,0.1659,0.516,0.156,0.516,0.1659,0.126121588,0.1659,0.516,0.156,0.516,0.1659,120860006044,0.36546,120860006123,12086000612,True,39.81283861434904,0.1714639430516867,0.0580357142857142,554,3231,896,52,6,624,6.1423,0.5395524089241712,0.4268444719179521,1.083076923076923,43.120366745387265,407.7631239571879,538.301700442028,False
miami::Hialeah::625,31.1063,31.1063,31.1063,25.862189847029008,-80.26757077542982,miami,Hialeah,31.1063,6.1522,30.9,30.7357,35.5,25.2,70.4,37.0,0.1,47.0,844.44,700.61,193.39,0.1659,0.1659,0.516,0.156,0.516,0.1659,0.126121588,0.1659,0.516,0.156,0.516,0.1659,120860006044,0.36546,120860006123,12086000612,True,39.81283861434904,0.1714639430516867,0.0580357142857142,554,3231,896,52,7,625,6.1522,0.5409103301650636,0.4268444719179521,1.096923076923077,43.67162143389364,414.0064704213755,546.543750349596,False
miami::Hialeah::626,31.1055,31.1055,31.1055,25.862184781335984,-80.2665674330854,miami,Hialeah,31.1055,6.1483,30.9,30.7357,35.5,25.2,70.4,37.0,0.1,47.0,844.44,700.61,193.39,0.1659,0.1659,0.516,0.156,0.516,0.1659,0.0666853952,0.1659,0.516,0.156,0.516,0.1659,120860006042,0.634613,120860006111,12086000611,True,25.243731218868824,0.2103109656301145,0.079589216944801,514,2444,779,62,8,626,6.1483,0.5403521097971635,0.5630752971670832,1.1107692307692307,28.03995990772814,265.55375472597177,377.6988242430927,False
miami::Hialeah::627,31.1025,31.1025,31.1025,25.8621797087096,-80.26556409100971,miami,Hialeah,31.1025,6.1336,30.9,30.7357,35.5,25.2,70.4,37.0,0.1,47.0,844.44,700.61,193.39,0.1659,0.1659,0.516,0.156,0.516,0.1659,0.0666853952,0.1659,0.516,0.156,0.516,0.1659,120860006042,0.634613,120860006111,12086000611,True,25.243731218868824,0.2103109656301145,0.079589216944801,514,2444,779,62,6,627,6.1336,0.5382519883899984,0.5630752971670832,1.083076923076923,27.34090273551331,257.96202963612217,366.9010645075097,False
miami::Hialeah::628,31.098,31.098,31.098,25.862174629149862,-80.2645607492031,miami,Hialeah,31.098,6.1109,30.9,30.7357,35.5,25.2,70.4,37.0,0.1,47.0,844.44,700.61,193.39,0.1659,0.1659,0.516,0.156,0.516,0.1659,0.0666853952,0.1659,0.516,0.156,0.516,0.1659,120860006042,0.634613,120860006111,12086000611,True,25.243731218868824,0.2103109656301145,0.079589216944801,514,2444,779,62,6,628,6.1109,0.5350429160405604,0.5630752971670832,1.083076923076923,27.34090273551331,256.47116738383164,364.7806014759114,False
miami::Hialeah::629,31.0925,31.0925,31.0925,25.86216954265678,-80.26355740766593,miami,Hialeah,31.0925,6.0831,30.9,30.7357,35.5,25.2,70.4,37.0,0.1,47.0,844.44,700.61,193.39,0.1659,0.1659,0.516,0.156,0.516,0.1659,0.0666853952,0.1659,0.516,0.156,0.516,0.1659,120860006042,0.634613,120860006111,12086000611,True,25.243731218868824,0.2103109656301145,0.079589216944801,514,2444,779,62,5,629,6.0831,0.5311156831486248,0.5630752971670832,1.0692307692307692,26.991374149405896,251.39576436135408,357.56182290459066,False
miami::Hialeah::630,30.7935,30.7935,30.7935,25.86321095441125,-80.29264908249922,miami,Hialeah,30.7935,5.3471,30.9,30.7357,35.5,25.2,70.4,37.0,0.1,47.0,844.44,700.61,193.39,0.1439,0.1859,0.4406,0.1264,0.4406,0.1859,0.062153420400000006,0.1859,0.4406,0.1264,0.4406,0.1859,120860007083,0.587302,120860007181,12086000718,True,32.21511249748852,0.0986792923000249,0.1176040905770635,396,4013,1369,161,1,630,5.3471,0.3878603106385358,0.29194495483175653,1.0138461538461538,32.6611679012999,242.37943716481266,295.4505275412335,False
miami::Hialeah::631,30.7848,30.7848,30.7848,25.86320606186026,-80.29164572598637,miami,Hialeah,30.7848,5.2636,30.9,30.7357,35.5,25.2,70.4,37.0,0.1,47.0,844.44,700.61,193.39,0.1439,0.1859,0.4406,0.1264,0.4406,0.1859,0.062153420400000006,0.1859,0.4406,0.1264,0.4406,0.1859,120860007083,0.587302,120860007181,12086000718,True,32.21511249748852,0.0986792923000249,0.1176040905770635,396,4013,1369,161,1,631,5.2636,0.37806712154962985,0.29194495483175653,1.0138461538461538,32.6611679012999,236.91085482026818,288.78455142751017,False
miami::Hialeah::632,30.777,30.777,30.777,25.86320116237546,-80.29064236973304,miami,Hialeah,30.777,5.1807,30.9,30.7357,35.5,25.2,70.4,37.0,0.1,47.0,844.44,700.61,193.39,0.1439,0.1859,0.4406,0.1264,0.4406,0.1859,0.134958344,0.1859,0.4406,0.1264,0.4406,0.1859,120860006033,0.791068,120860006033,12086000603,True,23.13328310587712,0.0880058065686808,0.0371556694426649,485,5511,1561,58,2,632,5.1807,0.3685587814837798,0.164781776716901,1.0276923076923077,23.77389709957833,168.55912902778,189.39073360006822,False
miami::Hialeah::633,30.7705,30.7705,30.7705,25.86319625595685,-80.28963901373962,miami,Hialeah,30.7705,5.1014,30.9,30.7357,35.5,25.2,70.4,37.0,0.1,47.0,844.44,700.61,193.39,0.1439,0.1859,0.4406,0.1264,0.4406,0.1859,0.134958344,0.1859,0.4406,0.1264,0.4406,0.1859,120860006033,0.791068,120860006033,12086000603,True,23.13328310587712,0.0880058065686808,0.0371556694426649,485,5511,1561,58,1,633,5.1014,0.35970953101051134,0.164781776716901,1.0138461538461538,23.453590102727727,162.68400309337144,182.78952239822914,False
miami::Hialeah::634,30.7657,30.7657,30.7657,25.86319134260445,-80.28863565800647,miami,Hialeah,30.7657,5.0284,30.9,30.7357,35.5,25.2,70.4,37.0,0.1,47.0,844.44,700.61,193.39,0.1439,0.1859,0.4406,0.1264,0.4406,0.1859,0.134958344,0.1859,0.4406,0.1264,0.4406,0.1859,120860006033,0.791068,120860006033,12086000603,True,23.13328310587712,0.0880058065686808,0.0371556694426649,485,5511,1561,58,0,634,5.0284,0.3518664305891885,0.164781776716901,1.0,23.13328310587712,157.2537005923847,176.68810872657525,False
miami::Hialeah::635,30.7631,30.7631,30.7631,25.86318642231825,-80.28763230253396,miami,Hialeah,30.7631,4.9648,30.9,30.7357,35.5,25.2,70.4,37.0,0.1,47.0,844.44,700.61,193.39,0.1439,0.1859,0.4406,0.1264,0.4406,0.1859,0.134958344,0.1859,0.4406,0.1264,0.4406,0.1859,120860006033,0.791068,120860006033,12086000603,True,23.13328310587712,0.0880058065686808,0.0371556694426649,485,5511,1561,58,0,635,4.9648,0.34543839069302856,0.164781776716901,1.0,23.13328310587712,154.5264568338794,173.62381491402002,False
miami::Hialeah::636,30.7632,30.7632,30.7632,25.863181495098274,-80.28662894732247,miami,Hialeah,30.7632,4.9133,30.9,30.7357,35.5,25.2,70.4,37.0,0.1,47.0,844.44,700.61,193.39,0.1439,0.1859,0.4406,0.1264,0.4406,0.1859,0.134958344,0.1859,0.4406,0.1264,0.4406,0.1859,120860006033,0.791068,120860006033,12086000603,True,23.13328310587712,0.0880058065686808,0.0371556694426649,485,5511,1561,58,3,636,4.9133,0.3407980816483621,0.164781776716901,1.0415384615384615,24.09420409642894,158.7264295465433,178.34284685100036,False
miami::Hialeah::637,30.7663,30.7663,30.7663,25.863176560944524,-80.28562559237234,miami,Hialeah,30.7663,4.8771,30.9,30.7357,35.5,25.2,70.4,37.0,0.1,47.0,844.44,700.61,193.39,0.1439,0.1859,0.4406,0.1264,0.4406,0.1859,0.134958344,0.1859,0.4406,0.1264,0.4406,0.1859,120860006033,0.791068,120860006033,12086000603,True,23.13328310587712,0.0880058065686808,0.0371556694426649,485,5511,1561,58,7,637,4.8771,0.3383122542311905,0.164781776716901,1.096923076923077,25.375432083831363,165.6275436353386,186.09684432045398,False
miami::Hialeah::638,30.773,30.773,30.773,25.863171619857,-80.28462223768396,miami,Hialeah,30.773,4.859,30.9,30.7357,35.5,25.2,70.4,37.0,0.1,47.0,844.44,700.61,193.39,0.1439,0.1859,0.4406,0.1264,0.4406,0.1859,0.134958344,0.1859,0.4406,0.1264,0.4406,0.1859,120860006033,0.791068,120860006033,12086000603,True,23.13328310587712,0.0880058065686808,0.0371556694426649,485,5511,1561,58,6,638,4.859,0.3383882486715359,0.164781776716901,1.083076923076923,25.055125086980755,162.93920354410932,183.07626213673566,False
miami::Hialeah::639,30.7837,30.7837,30.7837,25.863166671835717,-80.28361888325769,miami,Hialeah,30.7837,4.8621,30.9,30.7357,35.5,25.2,70.4,37.0,0.1,47.0,844.44,700.61,193.39,0.1439,0.1859,0.4406,0.1264,0.4406,0.1859,0.134958344,0.1859,0.4406,0.1264,0.4406,0.1859,120860006033,0.791068,120860006033,12086000603,True,23.13328310587712,0.0880058065686808,0.0371556694426649,485,5511,1561,58,8,639,4.8621,0.3414093655756476,0.164781776716901,1.1107692307692307,25.695739080681967,167.589318443547,188.30106768247364,False
miami::Hialeah::640,30.7989,30.7989,30.7989,25.86316171688067,-80.2826155290939,miami,Hialeah,30.7989,4.8894,30.9,30.7357,35.5,25.2,70.4,37.0,0.1,47.0,844.44,700.61,193.39,0.1439,0.1859,0.4406,0.1264,0.4406,0.1859,0.122057638,0.1859,0.4406,0.1264,0.4406,0.1859,120860006032,0.633805,120860006032,12086000603,True,34.07988261373767,0.0880058065686808,0.0371556694426649,485,5511,1561,58,8,640,4.8894,0.34777545538002175,0.164781776716901,1.1107692307692307,37.85488499556707,249.45662505041736,280.2860544676245,False
miami::Hialeah::641,30.8187,30.8187,30.8187,25.86315675499188,-80.28161217519296,miami,Hialeah,30.8187,4.9428,30.9,30.7357,35.5,25.2,70.4,37.0,0.1,47.0,844.44,700.61,193.39,0.1161,0.1161,0.5583,0.1259,0.5583,0.1161,0.122057638,0.1161,0.5583,0.1259,0.5583,0.1161,120860006032,0.633805,120860006032,12086000603,True,34.07988261373767,0.0880058065686808,0.0371556694426649,485,5511,1561,58,8,641,4.9428,0.35768426864933867,0.164781776716901,1.1107692307692307,37.85488499556707,254.03511628823586,285.43038464608094,False
miami::Hialeah::642,30.8425,30.8425,30.8425,25.863151786169347,-80.28060882155523,miami,Hialeah,30.8425,5.0191,30.9,30.7357,35.5,25.2,70.4,37.0,0.1,47.0,844.44,700.61,193.39,0.1161,0.1161,0.5583,0.1259,0.5583,0.1161,0.122057638,0.1161,0.5583,0.1259,0.5583,0.1161,120860006032,0.633805,120860006032,12086000603,True,34.07988261373767,0.0880058065686808,0.0371556694426649,485,5511,1561,58,6,642,5.0191,0.3706922250066894,0.164781776716901,1.083076923076923,36.91113440010972,253.93536636636026,285.3183069971898,False
miami::Hialeah::643,30.8695,30.8695,30.8695,25.863146810413085,-80.27960546818107,miami,Hialeah,30.8695,5.114,30.9,30.7357,35.5,25.2,70.4,37.0,0.1,47.0,844.44,700.61,193.39,0.1161,0.1161,0.5583,0.1259,0.5583,0.1161,0.122057638,0.1161,0.5583,0.1259,0.5583,0.1161,120860006032,0.633805,120860006032,12086000603,True,34.07988261373767,0.0880058065686808,0.0371556694426649,485,5511,1561,58,5,643,5.114,0.38620486393728665,0.164781776716901,1.0692307692307692,36.439259102381044,258.3197907454413,290.24458630557024,False
miami::Hialeah::644,30.8985,30.8985,30.8985,25.86314182772309,-80.27860211507087,miami,Hialeah,30.8985,5.223,30.9,30.7357,35.5,25.2,70.4,37.0,0.1,47.0,844.44,700.61,193.39,0.1161,0.1161,0.5583,0.1259,0.5583,0.1161,0.122057638,0.1161,0.5583,0.1259,0.5583,0.1161,120860006032,0.633805,120860006032,12086000603,True,34.07988261373767,0.0880058065686808,0.0371556694426649,485,5511,1561,58,0,644,5.223,0.40350716538502407,0.164781776716901,1.0,34.07988261373767,249.82319037528765,280.69792225663105,False
miami::Hialeah::645,30.9289,30.9289,30.9289,25.86313683809937,-80.27759876222497,miami,Hialeah,30.9289,5.3417,30.9,30.7357,35.5,25.2,70.4,37.0,0.1,47.0,844.44,700.61,193.39,0.1161,0.1161,0.5583,0.1259,0.5583,0.1161,0.122057638,0.1161,0.5583,0.1259,0.5583,0.1161,120860006032,0.633805,120860006032,12086000603,True,34.07988261373767,0.0880058065686808,0.0371556694426649,485,5511,1561,58,0,645,5.3417,0.42204682853233283,0.164781776716901,1.0,34.07988261373767,258.8758166151689,290.8693293733335,False
miami::Hialeah::646,30.9595,30.9595,30.9595,25.863131841541943,-80.27659540964376,miami,Hialeah,30.9595,5.4654,30.9,30.7357,35.5,25.2,70.4,37.0,0.1,47.0,844.44,700.61,193.39,0.1161,0.1161,0.5583,0.1259,0.5583,0.1161,0.122057638,0.1161,0.5583,0.1259,0.5583,0.1161,120860006032,0.633805,120860006032,12086000603,True,34.07988261373767,0.0880058065686808,0.0371556694426649,485,5511,1561,58,0,646,5.4654,0.44109071324966165,0.164781776716901,1.0,34.07988261373767,268.41783068704973,301.59060596938104,False
miami::Hialeah::647,30.9896,30.9896,30.9896,25.86312683805081,-80.2755920573276,miami,Hialeah,30.9896,5.5898,30.9,30.7357,35.5,25.2,70.4,37.0,0.1,47.0,844.44,700.61,193.39,0.1161,0.1161,0.5583,0.1259,0.5583,0.1161,0.122057638,0.1161,0.5583,0.1259,0.5583,0.1161,120860006032,0.633805,120860006032,12086000603,True,34.07988261373767,0.0880058065686808,0.0371556694426649,485,5511,1561,58,0,647,5.5898,0.46006996888919455,0.164781776716901,1.0,34.07988261373767,278.14293169238385,312.51759654152283,False
miami::Hialeah::648,31.0182,31.0182,31.0182,25.86312182762597,-80.27458870527687,miami,Hialeah,31.0182,5.7102,30.9,30.7357,35.5,25.2,70.4,37.0,0.1,47.0,844.44,700.61,193.39,0.1161,0.1161,0.5583,0.1259,0.5583,0.1161,0.122057638,0.1161,0.5583,0.1259,0.5583,0.1161,120860006032,0.633805,120860006032,12086000603,True,34.07988261373767,0.0880058065686808,0.0371556694426649,485,5511,1561,58,0,648,5.7102,0.47830267505531915,0.164781776716901,1.0,34.07988261373767,287.6820552033813,323.2356253428684,False
miami::Hialeah::649,31.0443,31.0443,31.0443,25.863116810267453,-80.27358535349191,miami,Hialeah,31.0443,5.8221,30.9,30.7357,35.5,25.2,70.4,37.0,0.1,47.0,844.44,700.61,193.39,0.1161,0.1161,0.5583,0.1259,0.5583,0.1161,0.122057638,0.1161,0.5583,0.1259,0.5583,0.1161,120860006032,0.633805,120860006032,12086000603,True,34.07988261373767,0.0880058065686808,0.0371556694426649,485,5511,1561,58,0,649,5.8221,0.4951250314258668,0.164781776716901,1.0,34.07988261373767,296.6574527213166,333.3202593231131,False
miami::Hialeah::650,31.0671,31.0671,31.0671,25.86311178597524,-80.27258200197312,miami,Hialeah,31.0671,5.9209,30.9,30.7357,35.5,25.2,70.4,37.0,0.1,47.0,844.44,700.61,193.39,0.1161,0.1161,0.5583,0.1259,0.5583,0.1161,0.126121588,0.1161,0.5583,0.1259,0.5583,0.1161,120860006044,0.36546,120860006123,12086000612,True,39.81283861434904,0.1714639430516867,0.0580357142857142,554,3231,896,52,0,650,5.9209,0.509915397375887,0.4268444719179521,1.0,39.81283861434904,355.92908939555093,469.8738625480121,False
miami::Hialeah::651,31.0857,31.0857,31.0857,25.863106754749356,-80.27157865072084,miami,Hialeah,31.0857,6.002,30.9,30.7357,35.5,25.2,70.4,37.0,0.1,47.0,844.44,700.61,193.39,0.0315,0.0613,0.64,0.188,0.64,0.0613,0.126121588,0.0613,0.64,0.188,0.64,0.0613,120860006044,0.36546,120860006123,12086000612,True,39.81283861434904,0.1714639430516867,0.0580357142857142,554,3231,896,52,0,651,6.002,0.5220265224134587,0.4268444719179521,1.0,39.81283861434904,363.6983702142428,480.13034929288153,False
miami::Hialeah::652,31.0994,31.0994,31.0994,25.8631017165898,-80.27057529973544,miami,Hialeah,31.0994,6.062,30.9,30.7357,35.5,25.2,70.4,37.0,0.1,47.0,844.44,700.61,193.39,0.0315,0.0613,0.64,0.188,0.64,0.0613,0.126121588,0.0613,0.64,0.188,0.64,0.0613,120860006044,0.36546,120860006123,12086000612,True,39.81283861434904,0.1714639430516867,0.0580357142857142,554,3231,896,52,1,652,6.062,0.5309710962212605,0.4268444719179521,1.0138461538461538,40.36409330285541,374.6089291617534,494.533742069602,False
miami::Hialeah::653,31.1086,31.1086,31.1086,25.86309667149657,-80.2695719490173,miami,Hialeah,31.1086,6.1024,30.9,30.7357,35.5,25.2,70.4,37.0,0.1,47.0,844.44,700.61,193.39,0.0315,0.0613,0.64,0.188,0.64,0.0613,0.126121588,0.0613,0.64,0.188,0.64,0.0613,120860006044,0.36546,120860006123,12086000612,True,39.81283861434904,0.1714639430516867,0.0580357142857142,554,3231,896,52,5,653,6.1024,0.5369874588179944,0.4268444719179521,1.0692307692307692,42.5691120568809,399.26899498238197,527.0883174697317,False
